Hugo_Symbol,n_variants,n_predicted_artifacts,artifact_rate,mean_probability
PTPRB,12,7,0.5833333333333334,0.7067378
PUM1,12,7,0.5833333333333334,0.69774455
SCAF11,12,7,0.5833333333333334,0.6938788
SETBP1,12,7,0.5833333333333334,0.64860874
SPOCD1,12,7,0.5833333333333334,0.6478887
VPS13A,12,7,0.5833333333333334,0.6284592
XDH,12,7,0.5833333333333334,0.6374629
ZFHX4,12,7,0.5833333333333334,0.7485695
ZNF28,12,7,0.5833333333333334,0.6491596
ATP4A,13,7,0.5384615384615384,0.57611156
CACNA1E,13,7,0.5384615384615384,0.6165409
COL11A2,13,7,0.5384615384615384,0.58259076
COL27A1,13,7,0.5384615384615384,0.61184543
CREBBP,13,7,0.5384615384615384,0.57028
FAM83B,13,7,0.5384615384615384,0.64767337
IGF2BP1,13,7,0.5384615384615384,0.5436636
KIAA2026,13,7,0.5384615384615384,0.5259866
PCDHGB4,13,7,0.5384615384615384,0.66530377
POLA1,13,7,0.5384615384615384,0.57139504
PRSS16,13,7,0.5384615384615384,0.6524383
PTPRH,13,7,0.5384615384615384,0.536682
REV3L,13,7,0.5384615384615384,0.58494735
SYNPO2,13,7,0.5384615384615384,0.6507027
DICER1,14,7,0.5,0.48513612
MYOF,14,7,0.5,0.6066302
PLEKHG4B,14,7,0.5,0.5145151
PTPRS,14,7,0.5,0.56817895
SEMG1,14,7,0.5,0.5744114
TRAPPC8,14,7,0.5,0.6220952
UHRF1BP1,14,7,0.5,0.61712205
ADGRG4,15,7,0.4666666666666667,0.6122981
FAT3,15,7,0.4666666666666667,0.55941814
MYH3,15,7,0.4666666666666667,0.5366569
NUP205,15,7,0.4666666666666667,0.65656745
PALM2AKAP2,15,7,0.4666666666666667,0.5268643
PRKDC,15,7,0.4666666666666667,0.5703971
COL22A1,16,7,0.4375,0.49564993
CUX2,16,7,0.4375,0.43923652
PCDHA3,16,7,0.4375,0.5629032
DPP10,17,7,0.4117647058823529,0.5518412
LRRK1,18,7,0.3888888888888889,0.4252573
MYO10,18,7,0.3888888888888889,0.45263734
CSMD1,19,7,0.3684210526315789,0.40723062
ADAMTS12,20,7,0.35,0.5886087
SPAG17,20,7,0.35,0.56131494
ALX1,6,6,1.0,0.94313115
ATP7A,6,6,1.0,0.90374255
CYP2B6,6,6,1.0,0.9593312
DMXL1,6,6,1.0,0.9376185
E2F7,6,6,1.0,0.95619386
EZH2,6,6,1.0,0.9869233
FBXO31,6,6,1.0,0.98885804
FLACC1,6,6,1.0,0.9739547
GAPVD1,6,6,1.0,0.9241295
GPRC6A,6,6,1.0,0.9872584
GUCY2C,6,6,1.0,0.94422024
MC4R,6,6,1.0,0.94971734
MPEG1,6,6,1.0,0.9255655
NFAT5,6,6,1.0,0.9714005
OAS2,6,6,1.0,0.9668417
OR2M2,6,6,1.0,0.9668267
OR4K15,6,6,1.0,0.96058804
OR9G1,6,6,1.0,0.98990726
PCDHB4,6,6,1.0,0.97513217
PDE7A,6,6,1.0,0.9635155
PIP4K2C,6,6,1.0,0.8835022
PKN2,6,6,1.0,0.9344018
PRSS58,6,6,1.0,0.99142313
RBM14,6,6,1.0,0.9574859
RSPH10B,6,6,1.0,0.9793868
SERPINB12,6,6,1.0,0.9488252
SMCR8,6,6,1.0,0.98535705
SPINK5,6,6,1.0,0.9642107
STAG1,6,6,1.0,0.95420104
TFPI2,6,6,1.0,0.97891575
TMEM106B,6,6,1.0,0.95697325
TMEM131,6,6,1.0,0.90115887
TRIML2,6,6,1.0,0.93350416
TRIP11,6,6,1.0,0.93864745
VWA3B,6,6,1.0,0.93168855
ZBTB38,6,6,1.0,0.96740836
ZNF264,6,6,1.0,0.9902442
ZNF426,6,6,1.0,0.929848
ZNF470,6,6,1.0,0.9689247
ACVRL1,7,6,0.8571428571428571,0.8632044
AGAP3,7,6,0.8571428571428571,0.8199571
AMY2B,7,6,0.8571428571428571,0.87830395
ARHGAP25,7,6,0.8571428571428571,0.8391594
C12orf40,7,6,0.8571428571428571,0.9255814
CACNA1A,7,6,0.8571428571428571,0.82475233
CASK,7,6,0.8571428571428571,0.8014437
CDH4,7,6,0.8571428571428571,0.76736814
CDH7,7,6,0.8571428571428571,0.8877252
CHRM2,7,6,0.8571428571428571,0.88912725
DCAF8L1,7,6,0.8571428571428571,0.78688675
DLG5,7,6,0.8571428571428571,0.8270834
DNAJC13,7,6,0.8571428571428571,0.79539746
DRD1,7,6,0.8571428571428571,0.8854099
ECM2,7,6,0.8571428571428571,0.831355
ENDOD1,7,6,0.8571428571428571,0.8141809
EPHB4,7,6,0.8571428571428571,0.9000348
FAM71B,7,6,0.8571428571428571,0.91428787
FAM81B,7,6,0.8571428571428571,0.85554445
FBXL5,7,6,0.8571428571428571,0.8130802
FSTL4,7,6,0.8571428571428571,0.7926492
GFPT1,7,6,0.8571428571428571,0.81022966
GHRHR,7,6,0.8571428571428571,0.8294686
GNAT3,7,6,0.8571428571428571,0.8354396
GPATCH8,7,6,0.8571428571428571,0.7979363
IL17RD,7,6,0.8571428571428571,0.84098047
IL1RAPL1,7,6,0.8571428571428571,0.8171043
IL21R,7,6,0.8571428571428571,0.8797391
IPO5,7,6,0.8571428571428571,0.83776087
ITPRID1,7,6,0.8571428571428571,0.86268145
KANK1,7,6,0.8571428571428571,0.8352541
KIAA1755,7,6,0.8571428571428571,0.87456405
LIPG,7,6,0.8571428571428571,0.9266652
MPP7,7,6,0.8571428571428571,0.9093289
OR11G2,7,6,0.8571428571428571,0.8356201
OR2T4,7,6,0.8571428571428571,0.81197625
PLEKHG1,7,6,0.8571428571428571,0.85255843
PRAG1,7,6,0.8571428571428571,0.841865
PTPRA,7,6,0.8571428571428571,0.8226762
RLF,7,6,0.8571428571428571,0.816016
SIN3B,7,6,0.8571428571428571,0.94300395
SLC6A15,7,6,0.8571428571428571,0.8949916
SLC6A6,7,6,0.8571428571428571,0.93601483
SMURF1,7,6,0.8571428571428571,0.8399857
ST14,7,6,0.8571428571428571,0.81103414
SVOPL,7,6,0.8571428571428571,0.8434561
SYNRG,7,6,0.8571428571428571,0.8572417
TBC1D2,7,6,0.8571428571428571,0.7841771
THEMIS,7,6,0.8571428571428571,0.8755666
TRIM22,7,6,0.8571428571428571,0.846476
YY1AP1,7,6,0.8571428571428571,0.87818784
ZNF75D,7,6,0.8571428571428571,0.8375296
ZNF91,7,6,0.8571428571428571,0.92076665
ABCC1,8,6,0.75,0.79573035
ABCG4,8,6,0.75,0.7380844
ABLIM3,8,6,0.75,0.89820653
ADAMTS19,8,6,0.75,0.8083075
ADGRE1,8,6,0.75,0.74126744
BACH1,8,6,0.75,0.737905
BOC,8,6,0.75,0.75368583
C12orf50,8,6,0.75,0.83864504
CACNA2D3,8,6,0.75,0.8173854
CADPS,8,6,0.75,0.7576387
CAMSAP2,8,6,0.75,0.7051575
CFAP20DC,8,6,0.75,0.76528215
CHD3,8,6,0.75,0.7131637
CHD6,8,6,0.75,0.77875
CLEC1A,8,6,0.75,0.64431643
COL3A1,8,6,0.75,0.7114836
DAPK1,8,6,0.75,0.74596345
DDR2,8,6,0.75,0.79640216
DDX11,8,6,0.75,0.847954
DLEC1,8,6,0.75,0.7880725
DNAI3,8,6,0.75,0.81505316
DSEL,8,6,0.75,0.77213585
EPG5,8,6,0.75,0.8231468
EPHA1,8,6,0.75,0.7418213
FAM135B,8,6,0.75,0.8461193
FCRL3,8,6,0.75,0.8298503
FSCB,8,6,0.75,0.7699142
GAK,8,6,0.75,0.8236988
GALNT8,8,6,0.75,0.72065514
GRIA1,8,6,0.75,0.77937126
GRIPAP1,8,6,0.75,0.70938355
GUCY2D,8,6,0.75,0.69589347
HYOU1,8,6,0.75,0.74548787
IFI16,8,6,0.75,0.7848504
IGSF3,8,6,0.75,0.76908034
IL12RB2,8,6,0.75,0.7579824
ITGA9,8,6,0.75,0.8090134
KCTD16,8,6,0.75,0.81963104
KDM5A,8,6,0.75,0.82783484
KIAA0319,8,6,0.75,0.72044414
LAMA5,8,6,0.75,0.8769121
LILRB4,8,6,0.75,0.78374684
LUM,8,6,0.75,0.8068341
MADD,8,6,0.75,0.75433636
MFHAS1,8,6,0.75,0.7937007
MGA,8,6,0.75,0.7699411
NPC1L1,8,6,0.75,0.81498367
OR4X2,8,6,0.75,0.73223346
PCDHAC1,8,6,0.75,0.7516308
PDZD2,8,6,0.75,0.8383484
POTEF,8,6,0.75,0.694889
PPP1R26,8,6,0.75,0.72477853
PRKG2,8,6,0.75,0.70126164
PTPRO,8,6,0.75,0.79456013
ROCK1,8,6,0.75,0.84647363
SEMA3E,8,6,0.75,0.7559096
SERPINB4,8,6,0.75,0.8961124
SHROOM4,8,6,0.75,0.7214965
SLC12A2,8,6,0.75,0.69881636
SLC44A5,8,6,0.75,0.75716364
SLC4A5,8,6,0.75,0.7334943
ST3GAL6,8,6,0.75,0.8549398
STAG3,8,6,0.75,0.8059321
SYCP2,8,6,0.75,0.7282152
TDRD9,8,6,0.75,0.7298806
TERT,8,6,0.75,0.7236815
THOC2,8,6,0.75,0.7549262
TIAM1,8,6,0.75,0.82097363
TNFSF14,8,6,0.75,0.78256714
TRPC6,8,6,0.75,0.7373202
TTC37,8,6,0.75,0.8764304
USP29,8,6,0.75,0.8049649
WDR91,8,6,0.75,0.72080576
ZFYVE9,8,6,0.75,0.7379879
ZNF536,8,6,0.75,0.7098207
ZNF81,8,6,0.75,0.69352835
ZNF816,8,6,0.75,0.7564985
ABCC11,9,6,0.6666666666666666,0.6928669
ADGRL2,9,6,0.6666666666666666,0.73163956
AL121899.2,9,6,0.6666666666666666,0.73447067
ATP10A,9,6,0.6666666666666666,0.6796952
BIVM-ERCC5,9,6,0.6666666666666666,0.7499268
BOD1L1,9,6,0.6666666666666666,0.74143475
BRWD1,9,6,0.6666666666666666,0.7013418
CEP112,9,6,0.6666666666666666,0.78228456
CNOT1,9,6,0.6666666666666666,0.76708955
COL1A1,9,6,0.6666666666666666,0.66941535
CORIN,9,6,0.6666666666666666,0.7259639
CP,9,6,0.6666666666666666,0.7028314
CYP4F11,9,6,0.6666666666666666,0.6798966
DOP1A,9,6,0.6666666666666666,0.8326336
EPS8,9,6,0.6666666666666666,0.76842654
FMN1,9,6,0.6666666666666666,0.66204697
FN1,9,6,0.6666666666666666,0.6932709
FSTL5,9,6,0.6666666666666666,0.7418612
GABRB3,9,6,0.6666666666666666,0.7181518
IGF2R,9,6,0.6666666666666666,0.79261935
ITIH1,9,6,0.6666666666666666,0.7580278
KIR3DL3,9,6,0.6666666666666666,0.7350085
LGR5,9,6,0.6666666666666666,0.7373431
LRRK2,9,6,0.6666666666666666,0.781591
LTN1,9,6,0.6666666666666666,0.71336293
MAGI2,9,6,0.6666666666666666,0.6990686
MET,9,6,0.6666666666666666,0.7938554
NOTCH4,9,6,0.6666666666666666,0.71533555
NUP153,9,6,0.6666666666666666,0.6768521
OR2T6,9,6,0.6666666666666666,0.8388985
OTOF,9,6,0.6666666666666666,0.6437622
PCDHA5,9,6,0.6666666666666666,0.7867696
PCDHGA6,9,6,0.6666666666666666,0.7196338
PDE4D,9,6,0.6666666666666666,0.710336
PDHA2,9,6,0.6666666666666666,0.67678154
RAB11FIP1,9,6,0.6666666666666666,0.6849924
REST,9,6,0.6666666666666666,0.666468
SLC5A11,9,6,0.6666666666666666,0.8037926
SLITRK4,9,6,0.6666666666666666,0.66227585
SMARCA4,9,6,0.6666666666666666,0.73319435
SMG8,9,6,0.6666666666666666,0.6997985
SOS2,9,6,0.6666666666666666,0.6296295
TEP1,9,6,0.6666666666666666,0.64607024
TMEM200A,9,6,0.6666666666666666,0.679497
TNFRSF8,9,6,0.6666666666666666,0.6447337
TRPS1,9,6,0.6666666666666666,0.7104416
TUT1,9,6,0.6666666666666666,0.75949776
WASHC4,9,6,0.6666666666666666,0.7006239
ZNF236,9,6,0.6666666666666666,0.72373366
ADAMTS18,10,6,0.6,0.80401677
ANKHD1-EIF4EBP3,10,6,0.6,0.70509183
ANO5,10,6,0.6,0.7301673
APC,10,6,0.6,0.5864736
ARHGAP30,10,6,0.6,0.685656
CATSPERD,10,6,0.6,0.60860574
CCDC105,10,6,0.6,0.6186241
CNTN4,10,6,0.6,0.65454715
CPA4,10,6,0.6,0.6967193
FRMD7,10,6,0.6,0.5845669
GRM1,10,6,0.6,0.7527742
HECW2,10,6,0.6,0.64285874
HIVEP2,10,6,0.6,0.64698493
IGSF10,10,6,0.6,0.7379298
KIF17,10,6,0.6,0.6781711
LAMC1,10,6,0.6,0.61175805
LRP6,10,6,0.6,0.6291722
LRRC7,10,6,0.6,0.70993954
MDC1,10,6,0.6,0.6234525
MYO3B,10,6,0.6,0.70518404
NSD3,10,6,0.6,0.67050457
PCDHA7,10,6,0.6,0.62804973
PCDHB3,10,6,0.6,0.6173374
PCDHGA1,10,6,0.6,0.6693397
PLCXD3,10,6,0.6,0.60303223
PRDM15,10,6,0.6,0.6326987
SCN3A,10,6,0.6,0.6457685
SMC1A,10,6,0.6,0.5713327
SMG1,10,6,0.6,0.6446109
SYNJ2,10,6,0.6,0.5865779
TFAP2D,10,6,0.6,0.7509788
THSD7A,10,6,0.6,0.7244011
TMPRSS15,10,6,0.6,0.6806963
TNN,10,6,0.6,0.6361064
TRANK1,10,6,0.6,0.5805222
TUBA3C,10,6,0.6,0.6459392
USF3,10,6,0.6,0.6489116
ZFC3H1,10,6,0.6,0.69717515
ZNF808,10,6,0.6,0.7979722
ZNF836,10,6,0.6,0.7304565
ABCB11,11,6,0.5454545454545454,0.52858585
ARFGEF1,11,6,0.5454545454545454,0.5993487
ATP2B3,11,6,0.5454545454545454,0.5612566
ATP8B1,11,6,0.5454545454545454,0.64313996
BMP5,11,6,0.5454545454545454,0.67772174
CACNA1F,11,6,0.5454545454545454,0.55617535
CELSR3,11,6,0.5454545454545454,0.56833667
DRD5,11,6,0.5454545454545454,0.62895244
DYSF,11,6,0.5454545454545454,0.61131185
ENTHD1,11,6,0.5454545454545454,0.7167664
ERBB2,11,6,0.5454545454545454,0.6428042
FGA,11,6,0.5454545454545454,0.64688313
GLI1,11,6,0.5454545454545454,0.6030278
HDAC9,11,6,0.5454545454545454,0.6477255
IGF1R,11,6,0.5454545454545454,0.5629162
INTS6L,11,6,0.5454545454545454,0.64857197
ITPR1,11,6,0.5454545454545454,0.6016069
KIDINS220,11,6,0.5454545454545454,0.64152074
MDGA2,11,6,0.5454545454545454,0.5739734
NOTCH2,11,6,0.5454545454545454,0.60622
PCDH7,11,6,0.5454545454545454,0.67344993
PCDHGB3,11,6,0.5454545454545454,0.59761643
PCSK2,11,6,0.5454545454545454,0.62853354
PKDREJ,11,6,0.5454545454545454,0.6768534
PRPF8,11,6,0.5454545454545454,0.6414621
SENP7,11,6,0.5454545454545454,0.65889007
SON,11,6,0.5454545454545454,0.65351176
STAB2,11,6,0.5454545454545454,0.6485722
UBR4,11,6,0.5454545454545454,0.6925642
UGT2A3,11,6,0.5454545454545454,0.63151234
UGT2B28,11,6,0.5454545454545454,0.65939355
USP34,11,6,0.5454545454545454,0.56674945
ZFYVE26,11,6,0.5454545454545454,0.57025474
ZNF804A,11,6,0.5454545454545454,0.5379951
ABCA9,12,6,0.5,0.6914608
ABCC8,12,6,0.5,0.64781827
ADGRD1,12,6,0.5,0.5866956
AHCTF1,12,6,0.5,0.62264746
ALPK3,12,6,0.5,0.6080423
DOCK3,12,6,0.5,0.5558733
FAM47A,12,6,0.5,0.532695
GABRA1,12,6,0.5,0.619968
ITSN1,12,6,0.5,0.5941058
KIF20B,12,6,0.5,0.6053172
KMT2D,12,6,0.5,0.5886776
LRIG3,12,6,0.5,0.6709054
MYH4,12,6,0.5,0.5669313
NBAS,12,6,0.5,0.5749582
NCOR1,12,6,0.5,0.6483368
NRK,12,6,0.5,0.5448139
PRUNE2,12,6,0.5,0.59102803
SLC4A1,12,6,0.5,0.59671336
SV2C,12,6,0.5,0.5795471
SZT2,12,6,0.5,0.5016472
ACACA,13,6,0.46153846153846156,0.5339155
ADAMTS9,13,6,0.46153846153846156,0.5513518
CELSR1,13,6,0.46153846153846156,0.51528746
DMXL2,13,6,0.46153846153846156,0.57865435
DOCK7,13,6,0.46153846153846156,0.565295
GRM4,13,6,0.46153846153846156,0.51431
KCNU1,13,6,0.46153846153846156,0.4435727
MAGEB6,13,6,0.46153846153846156,0.46438712
NOD1,13,6,0.46153846153846156,0.67690057
PCDHA4,13,6,0.46153846153846156,0.5251448
TLL2,13,6,0.46153846153846156,0.601019
TLR6,13,6,0.46153846153846156,0.61951786
TPO,13,6,0.46153846153846156,0.458053
ABCA4,14,6,0.42857142857142855,0.5766904
COL4A2,14,6,0.42857142857142855,0.46451095
MAGEC1,14,6,0.42857142857142855,0.52168983
MRC1,14,6,0.42857142857142855,0.47805136
MYLK,14,6,0.42857142857142855,0.5420486
PTPRF,14,6,0.42857142857142855,0.5259577
UMODL1,14,6,0.42857142857142855,0.5253317
LRRIQ1,15,6,0.4,0.50286716
OTOA,15,6,0.4,0.56792533
SYT16,15,6,0.4,0.44613045
TRHDE,15,6,0.4,0.46647465
ANO2,16,6,0.375,0.5251875
PCDH11X,16,6,0.375,0.39406464
EPHB1,17,6,0.35294117647058826,0.5974333
NPAP1,17,6,0.35294117647058826,0.48192775
FRYL,18,6,0.3333333333333333,0.518706
ITGAM,20,6,0.3,0.4293533
PLEC,21,6,0.2857142857142857,0.29735065
RIMBP2,22,6,0.2727272727272727,0.34182385
AADACL2,5,5,1.0,0.9103204
ABCA10,5,5,1.0,0.97101486
AC073310.1,5,5,1.0,0.97733337
ACP7,5,5,1.0,0.9703205
ADGRA3,5,5,1.0,0.96636474
ANKRD55,5,5,1.0,0.92392033
ATP6V1C2,5,5,1.0,0.9212101
AZGP1,5,5,1.0,0.9903086
BCAS1,5,5,1.0,0.8952983
CAST,5,5,1.0,0.9385251
CCNT2,5,5,1.0,0.9497107
CLDN25,5,5,1.0,0.94323313
CPVL,5,5,1.0,0.9312789
DDC,5,5,1.0,0.98791295
DDI1,5,5,1.0,0.98279154
DES,5,5,1.0,0.91607463
DLGAP4,5,5,1.0,0.9427484
DMP1,5,5,1.0,0.9698903
EEF2,5,5,1.0,0.98518354
EVA1A,5,5,1.0,0.9274117
FAP,5,5,1.0,0.9458591
FMO3,5,5,1.0,0.98480856
FUT5,5,5,1.0,0.9674598
FUT6,5,5,1.0,0.9912694
GCM1,5,5,1.0,0.9500901
GPR37,5,5,1.0,0.98401815
HEMGN,5,5,1.0,0.95826226
HOXA6,5,5,1.0,0.9578579
HTT,5,5,1.0,0.98860323
IKZF3,5,5,1.0,0.9514661
IL36A,5,5,1.0,0.92044115
INHBA,5,5,1.0,0.9842781
IPO11,5,5,1.0,0.9774041
KARS1,5,5,1.0,0.9886487
KCNK10,5,5,1.0,0.8916871
KCNN2,5,5,1.0,0.98868436
KCNS2,5,5,1.0,0.98442876
MMP3,5,5,1.0,0.9629073
MMUT,5,5,1.0,0.9813827
MORF4L2,5,5,1.0,0.92495024
NCOA1,5,5,1.0,0.948672
NCOA2,5,5,1.0,0.96103776
NOM1,5,5,1.0,0.91644126
NSUN7,5,5,1.0,0.95840454
OCIAD1,5,5,1.0,0.9315637
OR2A12,5,5,1.0,0.9566143
OR2A25,5,5,1.0,0.97802097
OR4L1,5,5,1.0,0.9436906
OR4M1,5,5,1.0,0.9425662
OR7A10,5,5,1.0,0.98573303
OR8H2,5,5,1.0,0.92661035
PDLIM5,5,5,1.0,0.9174875
PDXDC1,5,5,1.0,0.9466773
PIGO,5,5,1.0,0.92962587
PIWIL2,5,5,1.0,0.9340118
PSG1,5,5,1.0,0.9300826
PTPRN,5,5,1.0,0.9017352
RIOX2,5,5,1.0,0.9678857
RTN1,5,5,1.0,0.96798813
SAMD12,5,5,1.0,0.8819038
SERPINB5,5,5,1.0,0.94111407
SESN3,5,5,1.0,0.96228564
SGMS2,5,5,1.0,0.9642582
SLC30A3,5,5,1.0,0.96710014
SLC4A7,5,5,1.0,0.9532423
SLC6A16,5,5,1.0,0.9762311
SNAP47,5,5,1.0,0.9453756
SPTY2D1,5,5,1.0,0.96517766
TBX4,5,5,1.0,0.95740306
TBXAS1,5,5,1.0,0.9865947
TOGARAM1,5,5,1.0,0.9412217
TP53BP1,5,5,1.0,0.9309727
TRAK2,5,5,1.0,0.9629881
TRIP12,5,5,1.0,0.9370863
TTLL2,5,5,1.0,0.95649415
UNC13B,5,5,1.0,0.96003497
USP19,5,5,1.0,0.9694908
WLS,5,5,1.0,0.96055824
WWC1,5,5,1.0,0.9459859
ZNF354A,5,5,1.0,0.98809737
ZNF479,5,5,1.0,0.97699976
ZNF606,5,5,1.0,0.9872263
ZNF782,5,5,1.0,0.98963565
ABCD3,6,5,0.8333333333333334,0.81645125
AC024940.1,6,5,0.8333333333333334,0.8183611
ACE2,6,5,0.8333333333333334,0.81463337
ADGRE2,6,5,0.8333333333333334,0.8929221
ALDH6A1,6,5,0.8333333333333334,0.7519432
ARFGEF2,6,5,0.8333333333333334,0.79576665
CAPRIN2,6,5,0.8333333333333334,0.8184883
CDC42BPA,6,5,0.8333333333333334,0.8038127
CDH12,6,5,0.8333333333333334,0.9118299
CENPI,6,5,0.8333333333333334,0.87332636
CFAP52,6,5,0.8333333333333334,0.81329805
CLCN7,6,5,0.8333333333333334,0.825141
COL4A4,6,5,0.8333333333333334,0.8774617
CRYBG3,6,5,0.8333333333333334,0.88057536
CTNNA2,6,5,0.8333333333333334,0.9009636
CWH43,6,5,0.8333333333333334,0.8364353
CYP4A22,6,5,0.8333333333333334,0.814938
DGKI,6,5,0.8333333333333334,0.8270743
DHX32,6,5,0.8333333333333334,0.8122668
DPH2,6,5,0.8333333333333334,0.86530775
ECT2L,6,5,0.8333333333333334,0.8051064
EDIL3,6,5,0.8333333333333334,0.76780003
EGFLAM,6,5,0.8333333333333334,0.85971004
ESF1,6,5,0.8333333333333334,0.804521
FAM126A,6,5,0.8333333333333334,0.8885011
FAM234B,6,5,0.8333333333333334,0.8856549
FAM98A,6,5,0.8333333333333334,0.78842014
FBXW10,6,5,0.8333333333333334,0.8596695
FGD6,6,5,0.8333333333333334,0.90006906
FIP1L1,6,5,0.8333333333333334,0.8447984
GABBR1,6,5,0.8333333333333334,0.9021785
GARNL3,6,5,0.8333333333333334,0.8779482
GCC1,6,5,0.8333333333333334,0.8348934
GLRA3,6,5,0.8333333333333334,0.8712628
GLS,6,5,0.8333333333333334,0.7914157
GOLGA6A,6,5,0.8333333333333334,0.820199
GRIK2,6,5,0.8333333333333334,0.7926156
HHIP,6,5,0.8333333333333334,0.8089821
HPSE2,6,5,0.8333333333333334,0.91230536
IRGC,6,5,0.8333333333333334,0.82039934
KCNJ15,6,5,0.8333333333333334,0.75723886
KDM4D,6,5,0.8333333333333334,0.8558302
KIF18A,6,5,0.8333333333333334,0.90708447
KIF27,6,5,0.8333333333333334,0.8350522
KIR3DL1,6,5,0.8333333333333334,0.8995943
L3MBTL1,6,5,0.8333333333333334,0.80834484
LAMP2,6,5,0.8333333333333334,0.86927825
LANCL2,6,5,0.8333333333333334,0.8241663
LPAR3,6,5,0.8333333333333334,0.80818266
LRWD1,6,5,0.8333333333333334,0.91307265
LUZP1,6,5,0.8333333333333334,0.8997018
LVRN,6,5,0.8333333333333334,0.77719
MAGI1,6,5,0.8333333333333334,0.8524472
MANEA,6,5,0.8333333333333334,0.77121085
MAPK8IP1,6,5,0.8333333333333334,0.872333
MFSD9,6,5,0.8333333333333334,0.8803337
MGAT4C,6,5,0.8333333333333334,0.8924869
MKRN3,6,5,0.8333333333333334,0.8468015
MPP3,6,5,0.8333333333333334,0.9037759
MROH9,6,5,0.8333333333333334,0.75691384
N4BP2L2,6,5,0.8333333333333334,0.8011257
NAA11,6,5,0.8333333333333334,0.87844634
NEDD4L,6,5,0.8333333333333334,0.7659521
NEXN,6,5,0.8333333333333334,0.91834086
NFASC,6,5,0.8333333333333334,0.8951361
NIBAN2,6,5,0.8333333333333334,0.8558922
NLGN1,6,5,0.8333333333333334,0.9078626
NPAS2,6,5,0.8333333333333334,0.8951742
NPHP1,6,5,0.8333333333333334,0.898854
NR1H4,6,5,0.8333333333333334,0.7805112
NSMAF,6,5,0.8333333333333334,0.9191012
NXPE3,6,5,0.8333333333333334,0.8256917
OPN1SW,6,5,0.8333333333333334,0.87358826
OR1N1,6,5,0.8333333333333334,0.8945759
OR2W5,6,5,0.8333333333333334,0.7455845
OR3A4P,6,5,0.8333333333333334,0.87335175
OR51E2,6,5,0.8333333333333334,0.89748925
OR7A17,6,5,0.8333333333333334,0.7955706
PARP12,6,5,0.8333333333333334,0.78902483
PCDHB12,6,5,0.8333333333333334,0.88572055
PCDHGA9,6,5,0.8333333333333334,0.9102845
PHKA2,6,5,0.8333333333333334,0.8286813
PIK3C2B,6,5,0.8333333333333334,0.80817634
PODNL1,6,5,0.8333333333333334,0.7859385
POTEE,6,5,0.8333333333333334,0.81950694
PPARGC1B,6,5,0.8333333333333334,0.81423277
PPP1R16B,6,5,0.8333333333333334,0.8962717
PRAMEF20,6,5,0.8333333333333334,0.8881143
PRKCE,6,5,0.8333333333333334,0.87103033
PTGER4,6,5,0.8333333333333334,0.82542676
PTPRR,6,5,0.8333333333333334,0.74315166
RBM12B,6,5,0.8333333333333334,0.81687474
REN,6,5,0.8333333333333334,0.81623316
RERE,6,5,0.8333333333333334,0.7931034
RPL5,6,5,0.8333333333333334,0.85909253
SEC23B,6,5,0.8333333333333334,0.8537803
SEL1L2,6,5,0.8333333333333334,0.8460717
SHKBP1,6,5,0.8333333333333334,0.7977863
SPAG5,6,5,0.8333333333333334,0.837409
SPHKAP,6,5,0.8333333333333334,0.8538558
SRSF11,6,5,0.8333333333333334,0.89243037
ST8SIA3,6,5,0.8333333333333334,0.8171522
STXBP5,6,5,0.8333333333333334,0.8695609
TET1,6,5,0.8333333333333334,0.79000336
TEX13B,6,5,0.8333333333333334,0.7929037
TFEC,6,5,0.8333333333333334,0.8867187
TIE1,6,5,0.8333333333333334,0.81482553
TIPARP,6,5,0.8333333333333334,0.80221003
TLR10,6,5,0.8333333333333334,0.9010508
TMCO4,6,5,0.8333333333333334,0.83738303
TMCO5A,6,5,0.8333333333333334,0.8663636
TMEM241,6,5,0.8333333333333334,0.88634735
TRIM49,6,5,0.8333333333333334,0.8233163
TRIM58,6,5,0.8333333333333334,0.8397568
TRIM6,6,5,0.8333333333333334,0.81568164
TTC30B,6,5,0.8333333333333334,0.77166444
TXNDC2,6,5,0.8333333333333334,0.8222708
UGT1A5,6,5,0.8333333333333334,0.79347736
UMOD,6,5,0.8333333333333334,0.79693365
USP53,6,5,0.8333333333333334,0.83452934
VIPR2,6,5,0.8333333333333334,0.7928806
VLDLR,6,5,0.8333333333333334,0.834528
ZBTB41,6,5,0.8333333333333334,0.8216931
ZNF106,6,5,0.8333333333333334,0.80398065
ZNF507,6,5,0.8333333333333334,0.92286116
ABI2,7,5,0.7142857142857143,0.7968356
AL645922.1,7,5,0.7142857142857143,0.6586404
ANGPT4,7,5,0.7142857142857143,0.85610884
ARHGAP44,7,5,0.7142857142857143,0.73498344
ARSD,7,5,0.7142857142857143,0.7030447
BTBD11,7,5,0.7142857142857143,0.75115997
CARMIL1,7,5,0.7142857142857143,0.73021567
CCDC146,7,5,0.7142857142857143,0.81580174
CCDC87,7,5,0.7142857142857143,0.6927919
CDHR2,7,5,0.7142857142857143,0.8239871
CHEK1,7,5,0.7142857142857143,0.7728771
COG5,7,5,0.7142857142857143,0.8215413
CRTAC1,7,5,0.7142857142857143,0.69221973
DHX16,7,5,0.7142857142857143,0.69846517
DMBT1,7,5,0.7142857142857143,0.7686738
DNAAF1,7,5,0.7142857142857143,0.7549113
ELN,7,5,0.7142857142857143,0.67266285
